split,image_id,label_file,modalities,added,removed,modified,classes_affected,change_types,verification_statuses,note
train,04462,train/04462.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04463,train/04463.txt,IR|RGB,1,1,3,car|van,OBB_adjustment:1;addition:1;category_correction:2;removal:1,auto_high_confidence:3;needs_review:2,file-level summary aggregated from instance-level refinement records
train,04466,train/04466.txt,IR|RGB,4,4,2,car|freight_car|truck,addition:4;category_correction+OBB_adjustment:2;removal:4,needs_review:10,file-level summary aggregated from instance-level refinement records
train,04467,train/04467.txt,IR|RGB,0,0,4,car|van,OBB_adjustment:2;category_correction:2,auto_high_confidence:3;needs_review:1,file-level summary aggregated from instance-level refinement records
train,04468,train/04468.txt,IR|RGB,2,2,7,car|van,OBB_adjustment:5;addition:2;category_correction:2;removal:2,auto_high_confidence:3;needs_review:8,file-level summary aggregated from instance-level refinement records
train,04469,train/04469.txt,IR|RGB,0,0,2,car|van,category_correction:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
train,04472,train/04472.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,auto_high_confidence:1;needs_review:1,file-level summary aggregated from instance-level refinement records
train,04473,train/04473.txt,IR|RGB,0,0,4,car,OBB_adjustment:4,auto_high_confidence:1;needs_review:3,file-level summary aggregated from instance-level refinement records
train,04474,train/04474.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04475,train/04475.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04477,train/04477.txt,IR|RGB,0,0,4,car,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
train,04478,train/04478.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04479,train/04479.txt,IR|RGB,2,2,13,car,OBB_adjustment:13;addition:2;removal:2,auto_high_confidence:3;needs_review:14,file-level summary aggregated from instance-level refinement records
train,04480,train/04480.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04482,train/04482.txt,IR|RGB,0,0,11,car|van,OBB_adjustment:5;category_correction:6,auto_high_confidence:10;needs_review:1,file-level summary aggregated from instance-level refinement records
train,04483,train/04483.txt,IR|RGB,0,0,16,car|van,OBB_adjustment:10;category_correction:6,auto_high_confidence:8;needs_review:8,file-level summary aggregated from instance-level refinement records
train,04484,train/04484.txt,IR|RGB,2,2,20,car|van,OBB_adjustment:14;addition:2;category_correction:6;removal:2,auto_high_confidence:7;needs_review:17,file-level summary aggregated from instance-level refinement records
train,04485,train/04485.txt,IR|RGB,0,0,12,car|van,OBB_adjustment:8;category_correction:4,auto_high_confidence:4;needs_review:8,file-level summary aggregated from instance-level refinement records
train,04486,train/04486.txt,IR|RGB,0,0,7,car|van,OBB_adjustment:3;category_correction:4,auto_high_confidence:4;needs_review:3,file-level summary aggregated from instance-level refinement records
train,04487,train/04487.txt,IR|RGB,0,0,6,car|van,OBB_adjustment:2;category_correction:4,auto_high_confidence:4;needs_review:2,file-level summary aggregated from instance-level refinement records
train,04488,train/04488.txt,IR|RGB,0,0,4,car,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
train,04489,train/04489.txt,IR|RGB,1,1,1,car,OBB_adjustment:1;addition:1;removal:1,needs_review:3,file-level summary aggregated from instance-level refinement records
train,04490,train/04490.txt,IR|RGB,0,0,11,car,OBB_adjustment:11,auto_high_confidence:5;needs_review:6,file-level summary aggregated from instance-level refinement records
train,04491,train/04491.txt,IR|RGB,0,0,3,car,OBB_adjustment:3,auto_high_confidence:1;needs_review:2,file-level summary aggregated from instance-level refinement records
train,04493,train/04493.txt,IR|RGB,4,4,6,car,OBB_adjustment:6;addition:4;removal:4,needs_review:14,file-level summary aggregated from instance-level refinement records
train,04494,train/04494.txt,IR|RGB,3,3,5,car,OBB_adjustment:5;addition:3;removal:3,needs_review:11,file-level summary aggregated from instance-level refinement records
train,04495,train/04495.txt,IR|RGB,0,0,6,car|van,OBB_adjustment:4;category_correction:2,auto_high_confidence:4;needs_review:2,file-level summary aggregated from instance-level refinement records
train,04496,train/04496.txt,IR|RGB,0,0,2,bus,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04497,train/04497.txt,IR|RGB,2,2,2,bus,OBB_adjustment:2;addition:2;removal:2,needs_review:6,file-level summary aggregated from instance-level refinement records
train,04498,train/04498.txt,IR|RGB,0,0,2,bus,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04499,train/04499.txt,IR|RGB,4,4,0,bus,addition:4;removal:4,needs_review:8,file-level summary aggregated from instance-level refinement records
train,04500,train/04500.txt,IR|RGB,2,2,2,bus,OBB_adjustment:2;addition:2;removal:2,needs_review:6,file-level summary aggregated from instance-level refinement records
train,04501,train/04501.txt,IR|RGB,2,2,4,bus,OBB_adjustment:4;addition:2;removal:2,needs_review:8,file-level summary aggregated from instance-level refinement records
train,04502,train/04502.txt,IR|RGB,2,2,0,bus,addition:2;removal:2,needs_review:4,file-level summary aggregated from instance-level refinement records
train,04504,train/04504.txt,IR|RGB,2,2,0,bus,addition:2;removal:2,needs_review:4,file-level summary aggregated from instance-level refinement records
train,04505,train/04505.txt,IR|RGB,0,0,12,bus|car,OBB_adjustment:12,auto_high_confidence:4;needs_review:8,file-level summary aggregated from instance-level refinement records
train,04507,train/04507.txt,IR,0,0,1,car,OBB_adjustment:1,needs_review:1,file-level summary aggregated from instance-level refinement records
train,04509,train/04509.txt,IR|RGB,0,0,4,car|van,OBB_adjustment:2;category_correction:1;category_correction+OBB_adjustment:1,auto_high_confidence:1;needs_review:3,file-level summary aggregated from instance-level refinement records
train,04510,train/04510.txt,IR|RGB,0,0,4,car|truck|van,OBB_adjustment:2;category_correction:2,auto_high_confidence:2;needs_review:2,file-level summary aggregated from instance-level refinement records
train,04512,train/04512.txt,IR|RGB,0,0,2,car|truck,category_correction+OBB_adjustment:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
train,04514,train/04514.txt,IR|RGB,0,0,4,freight_car|truck,category_correction:4,auto_high_confidence:4,file-level summary aggregated from instance-level refinement records
train,04515,train/04515.txt,IR|RGB,0,0,4,freight_car|truck,category_correction:2;category_correction+OBB_adjustment:2,auto_high_confidence:2;needs_review:2,file-level summary aggregated from instance-level refinement records
train,04516,train/04516.txt,IR|RGB,0,0,4,freight_car|truck,category_correction:2;category_correction+OBB_adjustment:2,auto_high_confidence:2;needs_review:2,file-level summary aggregated from instance-level refinement records
train,04517,train/04517.txt,IR|RGB,0,0,6,car|freight_car|truck|van,category_correction:6,auto_high_confidence:6,file-level summary aggregated from instance-level refinement records
train,04518,train/04518.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04520,train/04520.txt,IR|RGB,0,0,2,truck,OBB_adjustment:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
train,04521,train/04521.txt,IR|RGB,0,0,2,truck,OBB_adjustment:2,auto_high_confidence:1;needs_review:1,file-level summary aggregated from instance-level refinement records
train,04523,train/04523.txt,IR|RGB,0,0,2,freight_car|truck,category_correction:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
train,04524,train/04524.txt,IR|RGB,0,0,4,freight_car|truck,category_correction+OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
train,04525,train/04525.txt,IR|RGB,2,2,4,freight_car|truck,addition:2;category_correction:4;removal:2,auto_high_confidence:4;needs_review:4,file-level summary aggregated from instance-level refinement records
train,04526,train/04526.txt,IR|RGB,0,0,3,car|freight_car|truck,OBB_adjustment:1;category_correction:2,auto_high_confidence:2;needs_review:1,file-level summary aggregated from instance-level refinement records
train,04527,train/04527.txt,IR|RGB,0,0,2,freight_car|truck,category_correction:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
train,04528,train/04528.txt,IR|RGB,0,0,2,freight_car|truck,category_correction:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
train,04531,train/04531.txt,IR,0,0,1,truck,OBB_adjustment:1,auto_high_confidence:1,file-level summary aggregated from instance-level refinement records
train,04537,train/04537.txt,IR,0,0,1,car,OBB_adjustment:1,auto_high_confidence:1,file-level summary aggregated from instance-level refinement records
train,04538,train/04538.txt,IR|RGB,0,0,2,truck,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04539,train/04539.txt,IR|RGB,0,0,2,truck,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04540,train/04540.txt,IR|RGB,2,2,4,freight_car|truck,OBB_adjustment:2;addition:2;category_correction+OBB_adjustment:2;removal:2,auto_high_confidence:2;needs_review:6,file-level summary aggregated from instance-level refinement records
train,04541,train/04541.txt,IR|RGB,1,1,5,car|freight_car|truck,OBB_adjustment:1;addition:1;category_correction:2;category_correction+OBB_adjustment:2;removal:1,auto_high_confidence:2;needs_review:5,file-level summary aggregated from instance-level refinement records
train,04542,train/04542.txt,IR|RGB,0,0,12,car|freight_car|truck,OBB_adjustment:4;category_correction:6;category_correction+OBB_adjustment:2,auto_high_confidence:6;needs_review:6,file-level summary aggregated from instance-level refinement records
train,04543,train/04543.txt,IR|RGB,0,0,12,car|freight_car|truck,OBB_adjustment:4;category_correction:6;category_correction+OBB_adjustment:2,auto_high_confidence:6;needs_review:6,file-level summary aggregated from instance-level refinement records
train,04544,train/04544.txt,IR|RGB,0,0,14,car|freight_car|truck,OBB_adjustment:6;category_correction:6;category_correction+OBB_adjustment:2,auto_high_confidence:8;needs_review:6,file-level summary aggregated from instance-level refinement records
train,04545,train/04545.txt,IR|RGB,0,0,12,car|freight_car|truck,OBB_adjustment:4;category_correction:4;category_correction+OBB_adjustment:4,auto_high_confidence:4;needs_review:8,file-level summary aggregated from instance-level refinement records
train,04546,train/04546.txt,IR|RGB,4,4,4,freight_car|truck,addition:4;category_correction:4;removal:4,auto_high_confidence:4;needs_review:8,file-level summary aggregated from instance-level refinement records
train,04547,train/04547.txt,IR|RGB,2,0,10,freight_car|truck,OBB_adjustment:2;addition:2;category_correction:2;category_correction+OBB_adjustment:6,auto_high_confidence:2;needs_review:10,file-level summary aggregated from instance-level refinement records
train,04548,train/04548.txt,IR|RGB,4,4,8,car|freight_car|truck,OBB_adjustment:2;addition:4;category_correction:6;removal:4,auto_high_confidence:6;needs_review:10,file-level summary aggregated from instance-level refinement records
train,04549,train/04549.txt,IR|RGB,0,0,12,car|freight_car|truck,OBB_adjustment:4;category_correction:6;category_correction+OBB_adjustment:2,auto_high_confidence:8;needs_review:4,file-level summary aggregated from instance-level refinement records
train,04550,train/04550.txt,IR|RGB,3,3,9,car|freight_car|truck,OBB_adjustment:3;addition:3;category_correction:6;removal:3,auto_high_confidence:6;needs_review:9,file-level summary aggregated from instance-level refinement records
train,04551,train/04551.txt,IR|RGB,4,4,4,car|freight_car|truck,addition:4;category_correction:2;category_correction+OBB_adjustment:2;removal:4,auto_high_confidence:2;needs_review:10,file-level summary aggregated from instance-level refinement records
train,04552,train/04552.txt,IR|RGB,1,1,7,car|freight_car|truck,OBB_adjustment:5;addition:1;category_correction:2;removal:1,auto_high_confidence:4;needs_review:5,file-level summary aggregated from instance-level refinement records
train,04553,train/04553.txt,IR|RGB,0,0,3,car|van,OBB_adjustment:1;category_correction:2,auto_high_confidence:3,file-level summary aggregated from instance-level refinement records
train,04554,train/04554.txt,RGB,0,0,1,car,OBB_adjustment:1,auto_high_confidence:1,file-level summary aggregated from instance-level refinement records
train,04556,train/04556.txt,IR|RGB,0,0,2,car|van,category_correction:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
train,04557,train/04557.txt,IR|RGB,0,0,2,freight_car|truck,category_correction+OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04558,train/04558.txt,IR|RGB,2,2,6,car|freight_car|truck,OBB_adjustment:4;addition:2;category_correction:2;removal:2,auto_high_confidence:3;needs_review:7,file-level summary aggregated from instance-level refinement records
train,04560,train/04560.txt,IR|RGB,2,2,2,freight_car|truck,addition:2;category_correction:2;removal:2,auto_high_confidence:2;needs_review:4,file-level summary aggregated from instance-level refinement records
train,04561,train/04561.txt,IR|RGB,0,0,2,freight_car|truck,category_correction:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
train,04562,train/04562.txt,IR|RGB,0,0,4,freight_car|truck,OBB_adjustment:1;category_correction+OBB_adjustment:3,auto_high_confidence:2;needs_review:2,file-level summary aggregated from instance-level refinement records
train,04563,train/04563.txt,IR|RGB,0,0,7,car|freight_car|truck,OBB_adjustment:5;category_correction:2,auto_high_confidence:3;needs_review:4,file-level summary aggregated from instance-level refinement records
train,04564,train/04564.txt,IR|RGB,4,4,2,car|freight_car|truck,addition:4;category_correction+OBB_adjustment:2;removal:4,needs_review:10,file-level summary aggregated from instance-level refinement records
train,04565,train/04565.txt,IR|RGB,0,0,3,car|truck,OBB_adjustment:3,auto_high_confidence:3,file-level summary aggregated from instance-level refinement records
train,04566,train/04566.txt,IR|RGB,0,0,2,truck,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04567,train/04567.txt,IR|RGB,2,2,4,freight_car|truck,OBB_adjustment:2;addition:2;category_correction:2;removal:2,auto_high_confidence:2;needs_review:6,file-level summary aggregated from instance-level refinement records
train,04568,train/04568.txt,IR|RGB,2,2,2,freight_car|truck,addition:2;category_correction+OBB_adjustment:2;removal:2,needs_review:6,file-level summary aggregated from instance-level refinement records
train,04569,train/04569.txt,IR|RGB,2,2,2,freight_car|truck,addition:2;category_correction:2;removal:2,auto_high_confidence:2;needs_review:4,file-level summary aggregated from instance-level refinement records
train,04570,train/04570.txt,IR|RGB,0,0,4,freight_car|truck,OBB_adjustment:2;category_correction+OBB_adjustment:2,needs_review:4,file-level summary aggregated from instance-level refinement records
train,04571,train/04571.txt,IR|RGB,4,4,2,car|freight_car|truck,addition:4;category_correction:2;removal:4,auto_high_confidence:2;needs_review:8,file-level summary aggregated from instance-level refinement records
train,04572,train/04572.txt,IR|RGB,0,0,8,freight_car|truck,OBB_adjustment:2;category_correction:4;category_correction+OBB_adjustment:2,auto_high_confidence:4;needs_review:4,file-level summary aggregated from instance-level refinement records
train,04573,train/04573.txt,IR|RGB,0,0,6,freight_car|truck,OBB_adjustment:2;category_correction:4,auto_high_confidence:4;needs_review:2,file-level summary aggregated from instance-level refinement records
train,04574,train/04574.txt,IR|RGB,1,1,1,freight_car|truck,addition:1;category_correction+OBB_adjustment:1;removal:1,needs_review:3,file-level summary aggregated from instance-level refinement records
train,04575,train/04575.txt,IR|RGB,0,0,4,freight_car|truck,OBB_adjustment:2;category_correction:2,auto_high_confidence:2;needs_review:2,file-level summary aggregated from instance-level refinement records
train,04576,train/04576.txt,IR|RGB,1,1,3,freight_car|truck,OBB_adjustment:1;addition:1;category_correction:2;removal:1,auto_high_confidence:2;needs_review:3,file-level summary aggregated from instance-level refinement records
train,04577,train/04577.txt,IR|RGB,0,0,2,freight_car|truck,category_correction+OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04579,train/04579.txt,IR|RGB,0,0,4,truck,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
train,04580,train/04580.txt,RGB,1,1,0,truck,addition:1;removal:1,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04581,train/04581.txt,IR|RGB,0,0,6,car|freight_car|truck,OBB_adjustment:4;category_correction:2,auto_high_confidence:2;needs_review:4,file-level summary aggregated from instance-level refinement records
train,04582,train/04582.txt,IR|RGB,0,0,8,car|freight_car|truck,OBB_adjustment:2;category_correction:6,auto_high_confidence:7;needs_review:1,file-level summary aggregated from instance-level refinement records
train,04583,train/04583.txt,IR|RGB,0,0,2,freight_car|truck,category_correction+OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04584,train/04584.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04586,train/04586.txt,IR,0,0,1,car,OBB_adjustment:1,auto_high_confidence:1,file-level summary aggregated from instance-level refinement records
train,04587,train/04587.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,auto_high_confidence:1;needs_review:1,file-level summary aggregated from instance-level refinement records
train,04588,train/04588.txt,IR|RGB,0,0,2,car|van,category_correction:1;category_correction+OBB_adjustment:1,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
train,04590,train/04590.txt,IR|RGB,2,2,4,car|freight_car,OBB_adjustment:2;addition:2;category_correction:2;removal:2,auto_high_confidence:2;needs_review:6,file-level summary aggregated from instance-level refinement records
train,04592,train/04592.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04593,train/04593.txt,IR|RGB,0,0,2,truck,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04594,train/04594.txt,IR|RGB,0,0,6,car|truck|van,OBB_adjustment:4;category_correction:2,auto_high_confidence:3;needs_review:3,file-level summary aggregated from instance-level refinement records
train,04596,train/04596.txt,IR|RGB,0,0,2,freight_car|truck,category_correction:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
train,04597,train/04597.txt,IR|RGB,0,0,4,car|freight_car|truck,OBB_adjustment:2;category_correction+OBB_adjustment:2,needs_review:4,file-level summary aggregated from instance-level refinement records
train,04598,train/04598.txt,IR,0,0,1,car,OBB_adjustment:1,needs_review:1,file-level summary aggregated from instance-level refinement records
train,04599,train/04599.txt,IR|RGB,0,0,4,car|van,OBB_adjustment:2;category_correction:2,auto_high_confidence:2;needs_review:2,file-level summary aggregated from instance-level refinement records
train,04600,train/04600.txt,IR|RGB,0,0,2,freight_car|truck,category_correction:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
train,04607,train/04607.txt,IR|RGB,0,0,4,car|freight_car|truck|van,category_correction:4,auto_high_confidence:4,file-level summary aggregated from instance-level refinement records
train,04608,train/04608.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04610,train/04610.txt,IR|RGB,0,0,2,truck,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04613,train/04613.txt,IR|RGB,0,0,4,car|truck,OBB_adjustment:4,auto_high_confidence:1;needs_review:3,file-level summary aggregated from instance-level refinement records
train,04618,train/04618.txt,IR|RGB,0,0,2,truck,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04619,train/04619.txt,IR|RGB,0,0,3,truck,OBB_adjustment:3,auto_high_confidence:1;needs_review:2,file-level summary aggregated from instance-level refinement records
train,04621,train/04621.txt,IR|RGB,2,2,0,car|van,addition:2;removal:2,needs_review:4,file-level summary aggregated from instance-level refinement records
train,04622,train/04622.txt,IR|RGB,0,0,4,car|freight_car|van,OBB_adjustment:2;category_correction+OBB_adjustment:2,auto_high_confidence:2;needs_review:2,file-level summary aggregated from instance-level refinement records
train,04623,train/04623.txt,IR|RGB,0,0,4,car|freight_car|truck|van,category_correction:2;category_correction+OBB_adjustment:2,auto_high_confidence:4,file-level summary aggregated from instance-level refinement records
train,04624,train/04624.txt,RGB,1,1,0,car,addition:1;removal:1,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04625,train/04625.txt,IR|RGB,0,0,4,car|van,OBB_adjustment:2;category_correction:2,auto_high_confidence:2;needs_review:2,file-level summary aggregated from instance-level refinement records
train,04626,train/04626.txt,IR|RGB,1,1,7,car|van,OBB_adjustment:3;addition:1;category_correction:3;category_correction+OBB_adjustment:1;removal:1,auto_high_confidence:6;needs_review:3,file-level summary aggregated from instance-level refinement records
train,04627,train/04627.txt,IR|RGB,0,0,2,truck,OBB_adjustment:2,auto_high_confidence:1;needs_review:1,file-level summary aggregated from instance-level refinement records
train,04629,train/04629.txt,IR|RGB,1,1,1,truck,OBB_adjustment:1;addition:1;removal:1,needs_review:3,file-level summary aggregated from instance-level refinement records
train,04635,train/04635.txt,IR|RGB,1,1,3,car|freight_car|truck,OBB_adjustment:1;addition:1;category_correction+OBB_adjustment:2;removal:1,needs_review:5,file-level summary aggregated from instance-level refinement records
train,04636,train/04636.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
train,04643,train/04643.txt,IR|RGB,0,0,2,truck,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04645,train/04645.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04647,train/04647.txt,IR|RGB,2,2,0,car,addition:2;removal:2,needs_review:4,file-level summary aggregated from instance-level refinement records
train,04648,train/04648.txt,IR|RGB,1,1,1,car,OBB_adjustment:1;addition:1;removal:1,needs_review:3,file-level summary aggregated from instance-level refinement records
train,04651,train/04651.txt,IR|RGB,0,0,2,truck,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04652,train/04652.txt,IR|RGB,2,2,2,bus|car,OBB_adjustment:2;addition:2;removal:2,needs_review:6,file-level summary aggregated from instance-level refinement records
train,04655,train/04655.txt,IR|RGB,0,0,5,freight_car|truck,OBB_adjustment:3;category_correction:2,auto_high_confidence:3;needs_review:2,file-level summary aggregated from instance-level refinement records
train,04656,train/04656.txt,IR|RGB,0,0,4,truck,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
train,04657,train/04657.txt,IR|RGB,3,3,5,car|freight_car|truck,OBB_adjustment:3;addition:3;category_correction:2;removal:3,auto_high_confidence:3;needs_review:8,file-level summary aggregated from instance-level refinement records
train,04658,train/04658.txt,IR|RGB,0,0,2,car|van,category_correction:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
train,04659,train/04659.txt,IR|RGB,0,0,4,car|truck|van,OBB_adjustment:2;category_correction:2,auto_high_confidence:2;needs_review:2,file-level summary aggregated from instance-level refinement records
train,04660,train/04660.txt,IR|RGB,0,0,2,truck,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04662,train/04662.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,auto_high_confidence:1;needs_review:1,file-level summary aggregated from instance-level refinement records
train,04665,train/04665.txt,IR|RGB,0,0,4,freight_car|truck,OBB_adjustment:2;category_correction:2,auto_high_confidence:2;needs_review:2,file-level summary aggregated from instance-level refinement records
train,04666,train/04666.txt,IR|RGB,4,4,6,car|freight_car|truck,OBB_adjustment:1;addition:4;category_correction+OBB_adjustment:5;removal:4,needs_review:14,file-level summary aggregated from instance-level refinement records
train,04667,train/04667.txt,IR|RGB,2,2,4,car|freight_car|truck,OBB_adjustment:2;addition:2;category_correction:2;removal:2,auto_high_confidence:2;needs_review:6,file-level summary aggregated from instance-level refinement records
train,04668,train/04668.txt,IR|RGB,0,0,4,car|freight_car|truck|van,category_correction:4,auto_high_confidence:4,file-level summary aggregated from instance-level refinement records
train,04669,train/04669.txt,IR|RGB,0,0,2,freight_car|truck,category_correction+OBB_adjustment:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
train,04670,train/04670.txt,RGB,0,0,1,car,OBB_adjustment:1,auto_high_confidence:1,file-level summary aggregated from instance-level refinement records
train,04671,train/04671.txt,IR|RGB,0,0,4,truck,OBB_adjustment:4,needs_review:4,file-level summary aggregated from instance-level refinement records
train,04672,train/04672.txt,IR|RGB,0,0,2,freight_car|truck,category_correction:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
train,04673,train/04673.txt,IR|RGB,2,2,0,truck,addition:2;removal:2,needs_review:4,file-level summary aggregated from instance-level refinement records
train,04674,train/04674.txt,IR|RGB,2,2,6,car|freight_car|truck,OBB_adjustment:2;addition:2;category_correction:2;category_correction+OBB_adjustment:2;removal:2,auto_high_confidence:2;needs_review:8,file-level summary aggregated from instance-level refinement records
train,04675,train/04675.txt,IR|RGB,2,2,2,freight_car|truck,addition:2;category_correction+OBB_adjustment:2;removal:2,needs_review:6,file-level summary aggregated from instance-level refinement records
train,04676,train/04676.txt,IR|RGB,0,0,2,truck,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04677,train/04677.txt,IR|RGB,0,0,4,car|van,OBB_adjustment:2;category_correction:2,auto_high_confidence:2;needs_review:2,file-level summary aggregated from instance-level refinement records
train,04678,train/04678.txt,IR|RGB,0,0,2,freight_car|truck,category_correction:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
train,04679,train/04679.txt,IR|RGB,0,0,4,freight_car|truck,category_correction:4,auto_high_confidence:4,file-level summary aggregated from instance-level refinement records
train,04680,train/04680.txt,IR|RGB,2,2,2,car|truck,OBB_adjustment:2;addition:2;removal:2,needs_review:6,file-level summary aggregated from instance-level refinement records
train,04681,train/04681.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,auto_high_confidence:1;needs_review:1,file-level summary aggregated from instance-level refinement records
train,04682,train/04682.txt,IR|RGB,2,2,2,car,OBB_adjustment:2;addition:2;removal:2,needs_review:6,file-level summary aggregated from instance-level refinement records
train,04683,train/04683.txt,IR|RGB,0,0,2,car|van,category_correction:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
train,04684,train/04684.txt,IR|RGB,0,0,2,car|van,category_correction:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
train,04685,train/04685.txt,IR|RGB,1,1,1,car|van,OBB_adjustment:1;addition:1;removal:1,needs_review:3,file-level summary aggregated from instance-level refinement records
train,04686,train/04686.txt,IR|RGB,0,0,4,car|truck,OBB_adjustment:4,auto_high_confidence:2;needs_review:2,file-level summary aggregated from instance-level refinement records
train,04687,train/04687.txt,IR|RGB,2,2,2,car|truck,OBB_adjustment:2;addition:2;removal:2,needs_review:6,file-level summary aggregated from instance-level refinement records
train,04688,train/04688.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
train,04689,train/04689.txt,IR|RGB,0,0,6,car|freight_car|truck,OBB_adjustment:4;category_correction:2,auto_high_confidence:2;needs_review:4,file-level summary aggregated from instance-level refinement records
train,04690,train/04690.txt,IR|RGB,0,0,2,truck,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04693,train/04693.txt,IR|RGB,0,0,3,car|truck,OBB_adjustment:3,auto_high_confidence:1;needs_review:2,file-level summary aggregated from instance-level refinement records
train,04694,train/04694.txt,IR|RGB,0,0,2,freight_car|truck,category_correction:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
train,04695,train/04695.txt,IR|RGB,0,0,2,truck,OBB_adjustment:2,auto_high_confidence:1;needs_review:1,file-level summary aggregated from instance-level refinement records
train,04696,train/04696.txt,IR|RGB,1,1,1,truck,OBB_adjustment:1;addition:1;removal:1,needs_review:3,file-level summary aggregated from instance-level refinement records
train,04697,train/04697.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04701,train/04701.txt,IR|RGB,2,2,0,truck,addition:2;removal:2,needs_review:4,file-level summary aggregated from instance-level refinement records
train,04702,train/04702.txt,IR|RGB,0,0,2,freight_car|truck,category_correction+OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
train,04706,train/04706.txt,IR|RGB,0,0,3,car,OBB_adjustment:3,auto_high_confidence:1;needs_review:2,file-level summary aggregated from instance-level refinement records
train,04708,train/04708.txt,IR|RGB,0,0,2,truck,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
